2025-08-05 11:50:38,490 - Epoch:001, train loss:2.4991, val loss:1.8955, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:73.60, val_dep_acc:63.11, time:1.12 s
2025-08-05 11:58:15,283 - Epoch:044, train loss:0.7666, val loss:0.7810, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.61, time:0.98 s
2025-08-05 11:58:16,250 - Epoch:045, train loss:0.7653, val loss:0.7799, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.63, time:0.97 s
2025-08-05 11:58:17,514 - Epoch:046, train loss:0.7642, val loss:0.7786, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.73, time:1.26 s
2025-08-05 11:58:18,568 - Epoch:047, train loss:0.7631, val loss:0.7777, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.64, time:1.05 s
2025-08-05 11:58:19,695 - Epoch:048, train loss:0.7621, val loss:0.7768, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.50, val_dep_acc:86.72, time:1.13 s
2025-08-05 11:58:20,863 - Epoch:049, train loss:0.7612, val loss:0.7758, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.79, time:1.17 s
2025-08-05 11:58:21,856 - Epoch:050, train loss:0.7603, val loss:0.7748, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.74, time:0.99 s
2025-08-05 11:58:22,815 - Epoch:051, train loss:0.7594, val loss:0.7741, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.78, time:0.96 s
2025-08-05 11:58:23,867 - Epoch:052, train loss:0.7586, val loss:0.7732, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.26, val_dep_acc:86.83, time:1.05 s
2025-08-05 11:58:24,919 - Epoch:053, train loss:0.7579, val loss:0.7725, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.81, time:1.05 s
2025-08-05 11:58:26,214 - Epoch:054, train loss:0.7571, val loss:0.7719, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.50, val_dep_acc:86.86, time:1.29 s
2025-08-05 11:58:27,190 - Epoch:055, train loss:0.7565, val loss:0.7712, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.84, time:0.98 s
2025-08-05 11:58:28,243 - Epoch:056, train loss:0.7558, val loss:0.7706, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.26, val_dep_acc:86.90, time:1.05 s
2025-08-05 11:58:29,371 - Epoch:057, train loss:0.7552, val loss:0.7699, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.90, time:1.13 s
2025-08-05 11:58:30,364 - Epoch:058, train loss:0.7546, val loss:0.7695, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.26, val_dep_acc:86.88, time:0.99 s
2025-08-05 11:58:31,467 - Epoch:059, train loss:0.7541, val loss:0.7689, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.90, time:1.10 s
2025-08-05 11:58:32,592 - Epoch:060, train loss:0.7536, val loss:0.7684, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.91, time:1.12 s
2025-08-05 11:58:33,654 - Epoch:061, train loss:0.7531, val loss:0.7679, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.91, time:1.06 s
2025-08-05 11:58:34,646 - Epoch:062, train loss:0.7526, val loss:0.7674, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.90, time:0.99 s
2025-08-05 11:58:35,756 - Epoch:063, train loss:0.7522, val loss:0.7670, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.94, time:1.11 s
2025-08-05 11:58:37,017 - Epoch:064, train loss:0.7518, val loss:0.7668, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.01, time:1.26 s
2025-08-05 11:58:38,097 - Epoch:065, train loss:0.7514, val loss:0.7663, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.91, time:1.08 s
2025-08-05 11:58:39,488 - Epoch:066, train loss:0.7511, val loss:0.7659, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.93, time:1.39 s
2025-08-05 11:58:40,469 - Epoch:067, train loss:0.7507, val loss:0.7656, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.97, time:0.98 s
2025-08-05 11:58:41,469 - Epoch:068, train loss:0.7504, val loss:0.7653, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.95, time:1.00 s
2025-08-05 11:58:42,469 - Epoch:069, train loss:0.7501, val loss:0.7650, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:86.98, time:1.00 s
2025-08-05 11:58:43,621 - Epoch:070, train loss:0.7498, val loss:0.7648, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:86.97, time:1.15 s
2025-08-05 11:58:44,826 - Epoch:071, train loss:0.7496, val loss:0.7645, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.02, time:1.20 s
2025-08-05 11:58:46,246 - Epoch:072, train loss:0.7493, val loss:0.7643, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.15, time:1.42 s
2025-08-05 11:58:47,246 - Epoch:073, train loss:0.7491, val loss:0.7641, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.04, time:1.00 s
2025-08-05 11:58:48,337 - Epoch:074, train loss:0.7489, val loss:0.7639, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.12, time:1.09 s
2025-08-05 11:58:49,412 - Epoch:075, train loss:0.7487, val loss:0.7637, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.02, time:1.08 s
2025-08-05 11:58:50,410 - Epoch:076, train loss:0.7485, val loss:0.7635, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.12, time:1.00 s
2025-08-05 11:58:51,386 - Epoch:077, train loss:0.7484, val loss:0.7634, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.01, time:0.98 s
2025-08-05 11:58:52,357 - Epoch:078, train loss:0.7482, val loss:0.7632, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.12, time:0.97 s
2025-08-05 11:58:53,323 - Epoch:079, train loss:0.7481, val loss:0.7631, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.05, time:0.97 s
2025-08-05 11:58:54,447 - Epoch:080, train loss:0.7480, val loss:0.7630, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.41, val_dep_acc:87.13, time:1.12 s
2025-08-05 11:58:55,484 - Epoch:081, train loss:0.7479, val loss:0.7629, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.39, val_dep_acc:87.13, time:1.04 s
2025-08-05 11:58:56,449 - Training Finished! Early stopping at epoch 82
2025-08-05 11:58:56,449 - Best model found at epoch 72. 
Train Loss: 0.7493, Val Loss: 0.7643, Val Severity Acc: 0.7941, Val Depart Acc: 0.8715, Combined Score: 0.8812
2025-08-05 12:05:06,756 - Epoch:001, train loss:2.5252, val loss:1.8820, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:76.31, val_dep_acc:63.65, time:1.14 s
2025-08-05 12:05:07,929 - Epoch:002, train loss:1.6731, val loss:1.5159, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:77.02, val_dep_acc:67.44, time:1.17 s
2025-08-05 12:05:09,065 - Epoch:003, train loss:1.4287, val loss:1.3475, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:77.79, val_dep_acc:70.81, time:1.14 s
2025-08-05 12:05:10,132 - Epoch:004, train loss:1.2967, val loss:1.2425, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.69, val_dep_acc:73.61, time:1.07 s
2025-08-05 12:05:11,200 - Epoch:005, train loss:1.2085, val loss:1.1681, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.99, val_dep_acc:76.38, time:1.07 s
2025-08-05 12:05:12,266 - Epoch:006, train loss:1.1432, val loss:1.1112, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.17, val_dep_acc:77.66, time:1.07 s
2025-08-05 12:05:13,428 - Epoch:007, train loss:1.0920, val loss:1.0662, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.30, val_dep_acc:78.15, time:1.16 s
2025-08-05 12:05:14,811 - Epoch:008, train loss:1.0504, val loss:1.0289, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.31, val_dep_acc:79.00, time:1.38 s
2025-08-05 12:05:15,856 - Epoch:009, train loss:1.0158, val loss:0.9973, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.31, val_dep_acc:80.48, time:1.04 s
2025-08-05 12:05:16,923 - Epoch:010, train loss:0.9864, val loss:0.9710, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.38, val_dep_acc:80.63, time:1.07 s
2025-08-05 12:05:18,035 - Epoch:011, train loss:0.9615, val loss:0.9483, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.49, val_dep_acc:81.99, time:1.11 s
2025-08-05 12:05:19,230 - Epoch:012, train loss:0.9400, val loss:0.9290, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.45, val_dep_acc:82.88, time:1.19 s
2025-08-05 12:05:20,549 - Epoch:013, train loss:0.9215, val loss:0.9122, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.67, val_dep_acc:83.34, time:1.32 s
2025-08-05 12:05:21,848 - Epoch:014, train loss:0.9054, val loss:0.8975, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.67, val_dep_acc:83.93, time:1.30 s
2025-08-05 12:05:23,171 - Epoch:015, train loss:0.8914, val loss:0.8847, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.64, val_dep_acc:84.59, time:1.32 s
2025-08-05 12:05:24,253 - Epoch:016, train loss:0.8791, val loss:0.8734, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.81, val_dep_acc:84.67, time:1.08 s
2025-08-05 12:05:25,314 - Epoch:017, train loss:0.8683, val loss:0.8635, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.78, val_dep_acc:84.78, time:1.06 s
2025-08-05 12:05:26,389 - Epoch:018, train loss:0.8587, val loss:0.8549, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.78, val_dep_acc:84.88, time:1.08 s
2025-08-05 12:05:27,460 - Epoch:019, train loss:0.8502, val loss:0.8467, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:84.96, time:1.07 s
2025-08-05 12:05:28,657 - Epoch:020, train loss:0.8426, val loss:0.8398, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:85.04, time:1.20 s
2025-08-05 12:05:29,971 - Epoch:021, train loss:0.8358, val loss:0.8334, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:85.15, time:1.31 s
2025-08-05 12:05:31,007 - Epoch:022, train loss:0.8295, val loss:0.8278, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:85.15, time:1.04 s
2025-08-05 12:05:32,077 - Epoch:023, train loss:0.8239, val loss:0.8227, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:85.26, time:1.07 s
2025-08-05 12:05:33,130 - Epoch:024, train loss:0.8189, val loss:0.8179, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.77, val_dep_acc:85.34, time:1.05 s
2025-08-05 12:05:34,316 - Epoch:025, train loss:0.8142, val loss:0.8136, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.79, val_dep_acc:85.44, time:1.18 s
2025-08-05 12:05:35,586 - Epoch:026, train loss:0.8099, val loss:0.8095, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.79, val_dep_acc:85.58, time:1.27 s
2025-08-05 12:05:36,644 - Epoch:027, train loss:0.8060, val loss:0.8059, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:85.75, time:1.06 s
2025-08-05 12:05:37,725 - Epoch:028, train loss:0.8023, val loss:0.8026, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:85.93, time:1.08 s
2025-08-05 12:05:38,840 - Epoch:029, train loss:0.7990, val loss:0.7996, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:86.03, time:1.12 s
2025-08-05 12:05:39,967 - Epoch:030, train loss:0.7959, val loss:0.7969, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.19, time:1.13 s
2025-08-05 12:05:41,273 - Epoch:031, train loss:0.7930, val loss:0.7942, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:86.22, time:1.31 s
2025-08-05 12:05:42,494 - Epoch:032, train loss:0.7903, val loss:0.7914, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:86.11, time:1.22 s
2025-08-05 12:05:43,685 - Epoch:033, train loss:0.7878, val loss:0.7893, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.90, val_dep_acc:86.26, time:1.19 s
2025-08-05 12:05:45,185 - Epoch:034, train loss:0.7855, val loss:0.7870, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.43, time:1.50 s
2025-08-05 12:05:46,176 - Epoch:035, train loss:0.7832, val loss:0.7851, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.36, time:0.99 s
2025-08-05 12:05:47,184 - Epoch:036, train loss:0.7812, val loss:0.7832, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.35, time:1.01 s
2025-08-05 12:05:48,506 - Epoch:037, train loss:0.7793, val loss:0.7814, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.53, time:1.32 s
2025-08-05 12:05:49,582 - Epoch:038, train loss:0.7774, val loss:0.7799, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.69, time:1.08 s
2025-08-05 12:05:50,575 - Epoch:039, train loss:0.7757, val loss:0.7783, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.69, time:0.99 s
2025-08-05 12:05:51,650 - Epoch:040, train loss:0.7741, val loss:0.7769, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.70, time:1.08 s
2025-08-05 12:05:52,755 - Epoch:041, train loss:0.7726, val loss:0.7754, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.75, time:1.10 s
2025-08-05 12:05:54,263 - Epoch:042, train loss:0.7712, val loss:0.7741, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.76, time:1.51 s
2025-08-05 12:05:55,338 - Epoch:043, train loss:0.7698, val loss:0.7730, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.76, time:1.08 s
2025-08-05 12:05:56,339 - Epoch:044, train loss:0.7685, val loss:0.7717, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:86.75, time:1.00 s
2025-08-05 12:05:57,321 - Epoch:045, train loss:0.7673, val loss:0.7708, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:86.76, time:0.98 s
2025-08-05 12:05:58,389 - Epoch:046, train loss:0.7661, val loss:0.7697, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:86.83, time:1.07 s
2025-08-05 12:05:59,475 - Epoch:047, train loss:0.7650, val loss:0.7687, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.85, time:1.09 s
2025-08-05 12:06:00,569 - Epoch:048, train loss:0.7640, val loss:0.7676, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.79, time:1.09 s
2025-08-05 12:06:01,937 - Epoch:049, train loss:0.7631, val loss:0.7668, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.86, time:1.37 s
2025-08-05 12:06:03,040 - Epoch:050, train loss:0.7622, val loss:0.7663, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.93, time:1.10 s
2025-08-05 12:06:04,028 - Epoch:051, train loss:0.7613, val loss:0.7653, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.93, time:0.99 s
2025-08-05 12:06:05,075 - Epoch:052, train loss:0.7605, val loss:0.7649, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.95, time:1.05 s
2025-08-05 12:06:06,251 - Epoch:053, train loss:0.7597, val loss:0.7639, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.99, time:1.18 s
2025-08-05 12:06:07,522 - Epoch:054, train loss:0.7590, val loss:0.7633, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.98, time:1.27 s
2025-08-05 12:06:08,512 - Epoch:055, train loss:0.7583, val loss:0.7627, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.93, time:0.99 s
2025-08-05 12:06:09,494 - Epoch:056, train loss:0.7576, val loss:0.7621, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.92, time:0.98 s
2025-08-05 12:06:10,478 - Epoch:057, train loss:0.7570, val loss:0.7615, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:86.97, time:0.98 s
2025-08-05 12:06:11,598 - Epoch:058, train loss:0.7564, val loss:0.7611, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.98, time:1.12 s
2025-08-05 12:06:12,900 - Epoch:059, train loss:0.7559, val loss:0.7606, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.03, time:1.30 s
2025-08-05 12:06:13,972 - Epoch:060, train loss:0.7553, val loss:0.7602, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.97, time:1.07 s
2025-08-05 12:06:15,003 - Epoch:061, train loss:0.7549, val loss:0.7598, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:86.98, time:1.03 s
2025-08-05 12:06:16,074 - Epoch:062, train loss:0.7544, val loss:0.7594, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.09, time:1.07 s
2025-08-05 12:06:17,131 - Epoch:063, train loss:0.7539, val loss:0.7589, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.15, time:1.06 s
2025-08-05 12:06:18,199 - Epoch:064, train loss:0.7535, val loss:0.7586, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.18, time:1.07 s
2025-08-05 12:06:19,410 - Epoch:065, train loss:0.7531, val loss:0.7584, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.19, time:1.21 s
2025-08-05 12:06:20,595 - Epoch:066, train loss:0.7528, val loss:0.7580, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.19, time:1.19 s
2025-08-05 12:06:21,666 - Epoch:067, train loss:0.7524, val loss:0.7577, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.22, time:1.07 s
2025-08-05 12:06:22,640 - Epoch:068, train loss:0.7521, val loss:0.7574, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.17, time:0.97 s
2025-08-05 12:06:23,674 - Epoch:069, train loss:0.7518, val loss:0.7572, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.20, time:1.03 s
2025-08-05 12:06:24,866 - Epoch:070, train loss:0.7515, val loss:0.7569, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.19, time:1.19 s
2025-08-05 12:06:26,033 - Epoch:071, train loss:0.7513, val loss:0.7567, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.19, time:1.17 s
2025-08-05 12:06:27,106 - Epoch:072, train loss:0.7510, val loss:0.7564, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.18, time:1.07 s
2025-08-05 12:06:28,338 - Epoch:073, train loss:0.7508, val loss:0.7563, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.14, time:1.23 s
2025-08-05 12:06:29,423 - Epoch:074, train loss:0.7506, val loss:0.7560, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.18, time:1.09 s
2025-08-05 12:06:30,433 - Epoch:075, train loss:0.7504, val loss:0.7559, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:87.19, time:1.01 s
2025-08-05 12:06:31,425 - Epoch:076, train loss:0.7502, val loss:0.7558, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:87.18, time:0.99 s
2025-08-05 12:06:32,417 - Training Finished! Early stopping at epoch 77
2025-08-05 12:06:32,417 - Best model found at epoch 67. 
Train Loss: 0.7524, Val Loss: 0.7577, Val Severity Acc: 0.7992, Val Depart Acc: 0.8722, Combined Score: 0.8864
2025-08-05 12:09:31,435 - Epoch:001, train loss:2.5313, val loss:1.9118, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:74.02, val_dep_acc:63.36, time:1.23 s
2025-08-05 12:09:32,505 - Epoch:002, train loss:1.6950, val loss:1.5441, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:76.20, val_dep_acc:67.43, time:1.07 s
2025-08-05 12:09:33,574 - Epoch:003, train loss:1.4431, val loss:1.3682, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:77.75, val_dep_acc:70.71, time:1.07 s
2025-08-05 12:09:34,680 - Epoch:004, train loss:1.3049, val loss:1.2585, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.04, val_dep_acc:73.67, time:1.10 s
2025-08-05 12:09:35,797 - Epoch:005, train loss:1.2131, val loss:1.1810, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:78.58, val_dep_acc:76.18, time:1.12 s
2025-08-05 12:09:37,045 - Epoch:006, train loss:1.1460, val loss:1.1220, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.22, val_dep_acc:77.17, time:1.25 s
2025-08-05 12:09:38,105 - Epoch:007, train loss:1.0937, val loss:1.0751, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.31, val_dep_acc:77.64, time:1.06 s
2025-08-05 12:09:39,169 - Epoch:008, train loss:1.0515, val loss:1.0365, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.55, val_dep_acc:78.42, time:1.06 s
2025-08-05 12:09:40,244 - Epoch:009, train loss:1.0165, val loss:1.0042, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.58, val_dep_acc:79.75, time:1.07 s
2025-08-05 12:09:41,499 - Epoch:010, train loss:0.9870, val loss:0.9767, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.62, val_dep_acc:80.25, time:1.26 s
2025-08-05 12:09:42,878 - Epoch:011, train loss:0.9619, val loss:0.9533, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.64, val_dep_acc:81.71, time:1.38 s
2025-08-05 12:09:43,969 - Epoch:012, train loss:0.9403, val loss:0.9330, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.68, val_dep_acc:82.53, time:1.09 s
2025-08-05 12:09:45,071 - Epoch:013, train loss:0.9217, val loss:0.9157, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.71, val_dep_acc:83.07, time:1.10 s
2025-08-05 12:09:46,147 - Epoch:014, train loss:0.9055, val loss:0.9003, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.94, val_dep_acc:83.87, time:1.08 s
2025-08-05 12:09:47,204 - Epoch:015, train loss:0.8914, val loss:0.8871, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:84.47, time:1.06 s
2025-08-05 12:09:48,308 - Epoch:016, train loss:0.8790, val loss:0.8754, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.01, val_dep_acc:84.53, time:1.10 s
2025-08-05 12:09:49,567 - Epoch:017, train loss:0.8682, val loss:0.8652, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.00, val_dep_acc:84.58, time:1.26 s
2025-08-05 12:09:50,667 - Epoch:018, train loss:0.8586, val loss:0.8560, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:84.78, time:1.10 s
2025-08-05 12:09:51,726 - Epoch:019, train loss:0.8500, val loss:0.8480, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:84.87, time:1.06 s
2025-08-05 12:09:52,798 - Epoch:020, train loss:0.8424, val loss:0.8406, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:84.88, time:1.07 s
2025-08-05 12:09:53,923 - Epoch:021, train loss:0.8356, val loss:0.8340, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:85.01, time:1.13 s
2025-08-05 12:09:55,194 - Epoch:022, train loss:0.8294, val loss:0.8282, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:85.10, time:1.27 s
2025-08-05 12:09:56,592 - Epoch:023, train loss:0.8238, val loss:0.8228, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:85.19, time:1.40 s
2025-08-05 12:09:57,582 - Epoch:024, train loss:0.8186, val loss:0.8182, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.92, val_dep_acc:85.14, time:0.99 s
2025-08-05 12:09:58,645 - Epoch:025, train loss:0.8141, val loss:0.8135, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:85.29, time:1.06 s
2025-08-05 12:09:59,718 - Epoch:026, train loss:0.8098, val loss:0.8095, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:79.93, val_dep_acc:85.34, time:1.07 s
