2025-08-05 22:11:14,213 - Epoch:001, train loss:1.4036, val loss:0.8608, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.16, val_dep_acc:81.53, time:7.82 s
2025-08-05 22:33:18,804 - Epoch:006, train loss:0.6731, val loss:0.6784, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.76, val_dep_acc:88.27, time:7.11 s
2025-08-05 22:33:25,961 - Epoch:007, train loss:0.6677, val loss:0.6760, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.45, time:7.16 s
2025-08-05 22:33:32,966 - Epoch:008, train loss:0.6633, val loss:0.6725, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.76, val_dep_acc:88.44, time:7.00 s
2025-08-05 22:33:40,054 - Epoch:009, train loss:0.6629, val loss:0.6688, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.96, val_dep_acc:88.57, time:7.09 s
2025-08-05 22:33:47,212 - Epoch:010, train loss:0.6584, val loss:0.6687, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.97, val_dep_acc:88.63, time:7.16 s
2025-08-05 22:33:54,100 - Epoch:011, train loss:0.6557, val loss:0.6711, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.95, val_dep_acc:87.63, time:6.89 s
2025-08-05 22:34:01,114 - Epoch:012, train loss:0.6550, val loss:0.6688, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.81, val_dep_acc:88.56, time:7.01 s
2025-08-05 22:34:08,144 - Epoch:013, train loss:0.6513, val loss:0.6625, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.87, val_dep_acc:88.74, time:7.03 s
2025-08-05 22:34:15,140 - Epoch:014, train loss:0.6499, val loss:0.6711, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.97, val_dep_acc:88.32, time:6.99 s
2025-08-05 22:34:21,998 - Epoch:015, train loss:0.6484, val loss:0.6635, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.98, val_dep_acc:88.67, time:6.86 s
2025-08-05 22:34:28,994 - Epoch:016, train loss:0.6465, val loss:0.6673, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.04, val_dep_acc:87.80, time:7.00 s
2025-08-05 22:34:35,854 - Epoch:017, train loss:0.6453, val loss:0.6671, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.79, val_dep_acc:88.10, time:6.86 s
2025-08-05 22:34:42,939 - Epoch:018, train loss:0.6455, val loss:0.6590, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.79, val_dep_acc:88.78, time:7.08 s
2025-08-05 22:34:50,019 - Epoch:019, train loss:0.6424, val loss:0.6582, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.99, val_dep_acc:88.86, time:7.08 s
2025-08-05 22:34:56,967 - Epoch:020, train loss:0.6409, val loss:0.6602, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.83, time:6.95 s
2025-08-05 22:35:03,844 - Epoch:021, train loss:0.6422, val loss:0.6576, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.82, time:6.88 s
2025-08-05 22:35:10,845 - Epoch:022, train loss:0.6379, val loss:0.6580, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.97, val_dep_acc:88.77, time:7.00 s
2025-08-05 22:35:17,775 - Epoch:023, train loss:0.6378, val loss:0.6594, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.84, val_dep_acc:88.77, time:6.93 s
2025-08-05 22:35:24,885 - Epoch:024, train loss:0.6353, val loss:0.6585, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.95, val_dep_acc:88.87, time:7.11 s
2025-08-05 22:35:31,825 - Epoch:025, train loss:0.6352, val loss:0.6573, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.85, val_dep_acc:88.65, time:6.94 s
2025-08-05 22:35:38,779 - Epoch:026, train loss:0.6335, val loss:0.6578, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.90, val_dep_acc:88.71, time:6.95 s
2025-08-05 22:35:45,773 - Epoch:027, train loss:0.6333, val loss:0.6571, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.85, time:6.99 s
2025-08-05 22:35:52,682 - Epoch:028, train loss:0.6321, val loss:0.6583, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.62, val_dep_acc:88.66, time:6.91 s
2025-08-05 22:35:59,830 - Epoch:029, train loss:0.6313, val loss:0.6607, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.83, val_dep_acc:88.93, time:7.15 s
2025-08-05 22:36:06,740 - Epoch:030, train loss:0.6297, val loss:0.6588, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.84, val_dep_acc:88.84, time:6.91 s
2025-08-05 22:36:13,876 - Epoch:031, train loss:0.6291, val loss:0.6562, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.99, val_dep_acc:88.95, time:7.14 s
2025-08-05 22:36:20,965 - Epoch:032, train loss:0.6277, val loss:0.6592, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.91, val_dep_acc:88.93, time:7.09 s
2025-08-05 22:36:27,931 - Epoch:033, train loss:0.6283, val loss:0.6650, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.85, val_dep_acc:88.43, time:6.96 s
2025-08-05 22:36:34,834 - Epoch:034, train loss:0.6265, val loss:0.6583, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.87, val_dep_acc:88.82, time:6.90 s
2025-08-05 22:36:41,766 - Epoch:035, train loss:0.6255, val loss:0.6581, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.93, val_dep_acc:88.84, time:6.93 s
2025-08-05 22:36:48,765 - Epoch:036, train loss:0.6244, val loss:0.6588, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.95, val_dep_acc:88.83, time:7.00 s
2025-08-05 22:36:55,785 - Epoch:037, train loss:0.6235, val loss:0.6583, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.95, val_dep_acc:88.86, time:7.02 s
2025-08-05 22:37:02,958 - Epoch:038, train loss:0.6225, val loss:0.6573, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.93, val_dep_acc:88.96, time:7.17 s
2025-08-05 22:37:10,074 - Epoch:039, train loss:0.6219, val loss:0.6603, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.93, val_dep_acc:88.80, time:7.12 s
2025-08-05 22:37:17,226 - Epoch:040, train loss:0.6211, val loss:0.6563, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.91, val_dep_acc:88.94, time:7.15 s
2025-08-05 22:37:24,432 - Epoch:041, train loss:0.6189, val loss:0.6601, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.93, val_dep_acc:88.80, time:7.20 s
2025-08-05 22:37:31,751 - Epoch:042, train loss:0.6197, val loss:0.6576, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.97, val_dep_acc:88.80, time:7.32 s
2025-08-05 22:37:38,980 - Epoch:043, train loss:0.6180, val loss:0.6597, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.95, val_dep_acc:88.85, time:7.23 s
2025-08-05 22:37:46,454 - Epoch:044, train loss:0.6179, val loss:0.6608, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.93, val_dep_acc:88.97, time:7.47 s
2025-08-05 22:37:53,722 - Epoch:045, train loss:0.6167, val loss:0.6622, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.94, val_dep_acc:88.91, time:7.27 s
2025-08-05 22:38:00,941 - Epoch:046, train loss:0.6167, val loss:0.6598, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.85, time:7.22 s
2025-08-05 22:38:08,036 - Epoch:047, train loss:0.6147, val loss:0.6611, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.85, val_dep_acc:88.96, time:7.09 s
2025-08-05 22:38:15,191 - Epoch:048, train loss:0.6153, val loss:0.6587, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.83, time:7.16 s
2025-08-05 22:38:22,326 - Epoch:049, train loss:0.6130, val loss:0.6594, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.89, val_dep_acc:88.95, time:7.13 s
2025-08-05 22:38:29,649 - Epoch:050, train loss:0.6127, val loss:0.6608, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.94, val_dep_acc:88.95, time:7.32 s
2025-08-05 22:38:36,843 - Epoch:051, train loss:0.6116, val loss:0.6612, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.92, val_dep_acc:88.92, time:7.19 s
2025-08-05 22:38:44,126 - Epoch:052, train loss:0.6110, val loss:0.6591, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.86, val_dep_acc:88.89, time:7.28 s
2025-08-05 22:38:51,247 - Epoch:053, train loss:0.6107, val loss:0.6600, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.87, val_dep_acc:88.78, time:7.12 s
2025-08-05 22:38:58,374 - Training Finished! Early stopping at epoch 54
2025-08-05 22:38:58,374 - Best model found at epoch 44. 
Train Loss: 0.6179, Val Loss: 0.6608, Val Severity Acc: 0.8193, Val Depart Acc: 0.8897, Combined Score: 0.9083
2025-08-05 22:41:15,712 - Epoch:001, train loss:1.4393, val loss:0.8583, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:80.91, val_dep_acc:82.78, time:7.70 s
2025-08-05 22:41:23,081 - Epoch:002, train loss:0.7722, val loss:0.7340, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.52, val_dep_acc:86.74, time:7.37 s
2025-08-05 22:41:30,365 - Epoch:003, train loss:0.7051, val loss:0.7032, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.41, val_dep_acc:87.31, time:7.28 s
2025-08-05 22:41:37,600 - Epoch:004, train loss:0.6850, val loss:0.6923, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.55, val_dep_acc:87.59, time:7.23 s
2025-08-05 22:41:44,792 - Epoch:005, train loss:0.6795, val loss:0.6813, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.41, val_dep_acc:87.98, time:7.19 s
2025-08-05 22:41:52,079 - Epoch:006, train loss:0.6701, val loss:0.6797, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.65, val_dep_acc:88.01, time:7.29 s
2025-08-05 22:41:59,287 - Epoch:007, train loss:0.6647, val loss:0.6774, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.13, val_dep_acc:88.03, time:7.21 s
2025-08-05 22:42:06,605 - Epoch:008, train loss:0.6631, val loss:0.6718, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.64, val_dep_acc:88.35, time:7.32 s
2025-08-05 22:42:14,136 - Epoch:009, train loss:0.6586, val loss:0.6702, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.63, val_dep_acc:88.24, time:7.53 s
2025-08-05 22:42:21,832 - Epoch:010, train loss:0.6569, val loss:0.6701, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.45, val_dep_acc:88.28, time:7.69 s
2025-08-05 22:42:29,367 - Epoch:011, train loss:0.6549, val loss:0.6745, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.58, val_dep_acc:88.16, time:7.53 s
2025-08-05 22:42:36,774 - Epoch:012, train loss:0.6509, val loss:0.6660, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.46, val_dep_acc:88.49, time:7.41 s
2025-08-05 22:42:44,076 - Epoch:013, train loss:0.6503, val loss:0.6715, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.60, val_dep_acc:88.34, time:7.30 s
2025-08-05 22:42:51,516 - Epoch:014, train loss:0.6482, val loss:0.6671, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.57, val_dep_acc:88.54, time:7.44 s
2025-08-05 22:42:59,280 - Epoch:015, train loss:0.6465, val loss:0.6638, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.63, val_dep_acc:88.59, time:7.76 s
2025-08-05 22:43:06,782 - Epoch:016, train loss:0.6450, val loss:0.6633, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.58, val_dep_acc:88.52, time:7.50 s
2025-08-05 22:43:14,036 - Epoch:017, train loss:0.6451, val loss:0.6630, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.73, val_dep_acc:88.46, time:7.25 s
2025-08-05 22:43:21,258 - Epoch:018, train loss:0.6422, val loss:0.6619, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.67, val_dep_acc:88.64, time:7.22 s
2025-08-05 22:43:28,253 - Epoch:019, train loss:0.6412, val loss:0.6619, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.74, val_dep_acc:88.54, time:6.99 s
2025-08-05 22:43:35,215 - Epoch:020, train loss:0.6402, val loss:0.6601, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.62, val_dep_acc:88.59, time:6.96 s
2025-08-05 22:43:42,233 - Epoch:021, train loss:0.6376, val loss:0.6599, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.46, val_dep_acc:88.54, time:7.02 s
2025-08-05 22:43:49,167 - Epoch:022, train loss:0.6374, val loss:0.6595, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.61, val_dep_acc:88.61, time:6.93 s
2025-08-05 22:43:56,122 - Epoch:023, train loss:0.6368, val loss:0.6660, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.67, val_dep_acc:88.55, time:6.95 s
2025-08-05 22:44:03,164 - Epoch:024, train loss:0.6348, val loss:0.6613, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.66, val_dep_acc:88.63, time:7.04 s
2025-08-05 22:44:10,144 - Epoch:025, train loss:0.6330, val loss:0.6646, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.63, val_dep_acc:88.58, time:6.98 s
2025-08-05 22:44:17,063 - Epoch:026, train loss:0.6325, val loss:0.6660, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.63, val_dep_acc:88.50, time:6.92 s
2025-08-05 22:44:24,077 - Epoch:027, train loss:0.6327, val loss:0.6601, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.49, val_dep_acc:88.64, time:7.01 s
2025-08-05 22:44:31,198 - Epoch:028, train loss:0.6301, val loss:0.6591, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.67, val_dep_acc:88.81, time:7.12 s
2025-08-05 22:44:38,112 - Epoch:029, train loss:0.6292, val loss:0.6584, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.67, val_dep_acc:88.74, time:6.91 s
2025-08-05 22:44:45,104 - Epoch:030, train loss:0.6295, val loss:0.6594, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.65, val_dep_acc:88.66, time:6.99 s
2025-08-05 22:44:52,156 - Epoch:031, train loss:0.6278, val loss:0.6586, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.56, val_dep_acc:88.75, time:7.05 s
2025-08-05 22:44:59,113 - Epoch:032, train loss:0.6277, val loss:0.6736, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.66, val_dep_acc:88.13, time:6.96 s
2025-08-05 22:45:06,044 - Epoch:033, train loss:0.6270, val loss:0.6569, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.61, val_dep_acc:88.65, time:6.93 s
2025-08-05 22:45:12,976 - Epoch:034, train loss:0.6240, val loss:0.6567, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.59, val_dep_acc:88.72, time:6.93 s
2025-08-05 22:45:19,954 - Epoch:035, train loss:0.6239, val loss:0.6593, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.64, val_dep_acc:88.44, time:6.98 s
2025-08-05 22:45:27,054 - Epoch:036, train loss:0.6235, val loss:0.6607, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.63, val_dep_acc:88.56, time:7.10 s
2025-08-05 22:45:34,033 - Epoch:037, train loss:0.6219, val loss:0.6587, seu_loss1:0.0000, seu_loss2:0.0000, val_sev_acc:81.66, val_dep_acc:88.51, time:6.98 s
2025-08-05 22:45:41,061 - Training Finished! Early stopping at epoch 38
2025-08-05 22:45:41,062 - Best model found at epoch 28. 
Train Loss: 0.6301, Val Loss: 0.6591, Val Severity Acc: 0.8167, Val Depart Acc: 0.8881, Combined Score: 0.9055
